Title,DOI,URL
Magnetic induction of a circadian cycle in hamsters,10.1080/09291017809359632,NA
Electromagnetic field exposure and cancer,10.1093/oxfordjournals.aje.a009287,https://academic.oup.com/aje/article-pdf/146/4/366/132705/146-4-366.pdf
A gradient of cytoplasmic free calcium in growing rhizoid cells of Fucus serratus,10.1038/320624a0,NA
Effect of a static magnetic field on fracture healing in a  rabbit radius,10.1097/00003086-198709000-00040,NA
Synchronization of pacemaker cell firing by weak ELF fields,10.1002/(sici)1521-186x(1998)19:2<92::aid-bem6>3.0.co;2-z,NA
Supernumerary limbs in amphibians,10.1093/icb/22.1.131,https://academic.oup.com/icb/article-pdf/22/1/131/540067/22-1-131.pdf
Modulation of mammalianimmunity by electromagnetic radiation,10.1063/1.1722028,NA
Magnetic compass orientation in the subterranean rodent Cryptomys hottentotus (Bathyergidae),10.1007/bf01954256,NA
Bioelectric phenomena associated with menstruation,10.1016/b978-0-12-374979-6.00012-5,NA
Preliminary study of electric correlates of growth in Obelia geniculata,10.1007/bf00397004,NA
Electricity and life,10.1093/oxfordjournals.jhered.a102496,NA
Biological organization and the cancer problem,10.1525/bisi.1999.49.1.51,https://academic.oup.com/bioscience/article-pdf/49/1/51/826092/49-1-51.pdf
Effect of low frequency pulsing electromagnetic fields on irradiated mice,10.1109/iembs.1988.95247,NA
A perturbation model for electromagnetic field interaction with excitable cellular membranes,10.1021/bk-1981-0157.ch010,NA
Retardation of embryogenesis by extremely low frequen cy 60 Hz electromagnetic fields,10.1177/0748233719851697,NA
Static magnetic field effects on the sagittal suture in Rattus Norvegicus,10.1016/0889-5406(93)70004-8,NA
Electrotherapy for a cceleration of wound healing: low intensity direct current,10.2147/jmdh.s127207,https://www.dovepress.com/getfile.php?fileID=36131
Effects of in utero exposure to 4.7 T MR imaging conditions on fetal growth and testicular  development in the mouse,10.1016/0730-725x(95)02099-f,NA
Low frequency alternating electromagnetic fields and leukemia: the saga so far,10.1038/bjc.1989.332,https://www.nature.com/articles/bjc1989332.pdf
Membrane potential,10.1007/978-3-540-29805-2_2352,NA
Effect of a magnetic fie ld on germination of apple,10.1093/owc/9780199662777.003.0044,NA
Fertilization of amphibian eggs: a comparison of electrical responses between anurans and urode les,10.1016/0012-1606(83)90361-5,NA
Weak low -frequency magnetic field initiates frequency -dependent fluctuations of period of daphnia magna,10.3390/ijms232415727,https://www.mdpi.com/1422-0067/23/24/15727/pdf?version=1670757525
Electromagnetic Fields and Cell Growth,10.1007/978-1-4615-4867-6_40,NA
Electric fields a nd proliferation in a dermal wound model,10.1002/(sici)1521-186x(1998)19:2<68::aid-bem2>3.0.co;2-1,NA
On the action of an artificial magnetic field on planaria,10.1002/jez.1400750303,NA
Effects of pulsed electromagnetic fields on the early stages of embryogenesis in sea urchin eggs,10.1080/09553007714550981,NA
The effect of static magnetic fields on the photohemolysis of human erythrocyte s by ketoprofen,10.1111/j.1751-1097.1998.tb09459.x,NA
Magnetic field modulation of receptor binding,10.1002/mrm.1910100208,NA
Electrochemical treatment of mouse and rat fibrosarcomas with direct current,10.1002/(sici)1521-186x(1997)18:1<14::aid-bem4>3.0.co;2-8,NA
Modulation of rat radial o steotomy repair using electromagnetic current induction,10.1016/0021-9290(80)90281-x,NA
Light transmission of scales overing male inflorescences and leaf buds in Larch during microsporogenesis,10.1016/s0176-1617(86)80245-0,NA
Quasi -mochromatic light -induced photon emission from microsporocytes of larch showing oscillating decay behavior predicted by an electromagnetic model of differentiation,10.1016/s0176-1617(89)80041-0,NA
Ultraweak photon emission in UV region during microsporogenesis in Larix decidua  Mill,10.1007/978-3-662-13231-9_26,NA
White -light induced luminescence and mitotic activity of yeast cells,10.1016/0027-5107(68)90007-9,NA
White -light induced luminescence from normal and temperature sensitive Saccharmyces cerevisiae,10.1093/genetics/131.4.821,NA
Transduction of electromagnetic signals into biological effects,10.1016/0302-4598(84)87008-7,NA
E xtra low frequency electromagnetic radiation as a biocommunications medium: a protein transreceiver system,10.1093/imamat/23.4.421,NA
Electroosmotic interactions accompanying mitosis initiation in sarcoma cells in vitro,10.1111/j.2164-0947.1969.tb02926.x,NA
Enzyme activity in macrophages from animals exposed to a very low magnetic field,10.1017/s0074180900182245,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/EE8D0B028A74466D2DB16B67F04F8EDB/S0074180900182245a.pdf/div-class-title-magnetic-activity-at-very-low-masses-div.pdf
Morphogenesis and regulation in spite of continued   mitotic inhibition in Xenopus  embryos,10.1038/242055a0,NA
Dynamics of the control of body pattern in the development of Xenopus laevis,10.1016/j.bpj.2009.12.2327,http://www.cell.com/article/S0006349509041320/pdf
Changes in vo ltage-dependent ion currents during meiosis and first mitosis in eggs of an ascidian,10.1016/0012-1606(92)90112-t,NA
Coherent polarization waves in cell division and cancer,10.21236/ada558609,NA
Effect of a high -intensity static magnetic field  on sciatic nerve regeneration in the rat,10.1097/00006534-198902000-00017,NA
Possible direct causal relation between geomagnetic reversals and biological extinctions,10.1130/0016-7606(1971)82[2603:pdcrbg]2.0.co;2,NA
Bioelectric potentials: their maintenance and function,10.1016/s0096-4174(18)30004-0,NA
Communication signals and sound production mechan isms of mormyrid electric fish,10.1242/jeb.202.10.1417,NA
Magnetic field of the earth as additional Zeitgeber for endogenous rhythms?,10.1007/bf01189180,NA
Retinal response to variations of the earth's magnetic field,10.1007/978-3-642-71526-6_17,NA
The electrical conductivity of animal tissues under normal and pathological conditions,10.1152/ajplegacy.1922.60.1.59,NA
Morphohistochemical changes in rat paw carrageenin oedema induced by pulsed magnetic fields,10.1016/0302-4598(85)85007-8,NA
Pattern and mechanism in the reaggregation of sponges,10.1038/196245a0,NA
Interaction of electromagnetic fields with genetic information,10.1007/978-1-4899-1968-7_14,NA
Prediction of magnetically induced electric fields in biological tis sue,10.1109/10.81560,NA
Effects of 60 Hz electromagnetic fields on early growth in three plant species,10.1002/(sici)1521-186x(1996)17:2<154::aid-bem10>3.0.co;2-s,NA
Embryological changes induced by weak,10.1016/s0140-6736(01)36136-6,NA
An evaluation of the existing evidence on the carcinogenic potential of ELF magnetic fields,10.1016/0302-4598(94)01722-d,NA
Combined action of alternating and static magnetic fields on behavior of rats in the open field test,10.1063/5.0083306,NA
The influence of electrostatic and magnetic fields on mutation i n Drosophila melanogaster  spermatozoa,10.1016/0027-5107(78)90264-6,NA
Effects of electromagnetic radiation on implantation and  intrauterine development of the rat,10.1111/j.1749-6632.1975.tb36011.x,NA
Effects of an extremely low frequency electromagnetic field on the cell division rate and plasma membrane of Paramecium tetraurelia,10.1002/bem.2250060107,NA
Advances in vibrating probe techniques,10.1007/bf01281996,NA
Growth and current pattern around internodal cells of Nitella flexilis L.,10.1093/jxb/35.3.373,NA
Spontaneous ultraweak chemiluminescence of inbred lines and interline plant hybrids,10.1364/oam.1987.thpo44,NA
Low -frequency magnetic fields and the regeneration of jaw tissues,10.1201/9781420049510.ch90,NA
Anomalous development of roots of Narcissus tazetta and Allium cepa expo sed to magnetic fields,10.1007/springerreference_68993,NA
A survey of the effects of magnetic environments on seed germination and early growth,10.6109/jkiice.2013.17.1.242,http://society.kisti.re.kr/sv/SV_svpsbs03V.do?method=download&cn1=JAKO201306735654226
Plant growth r esponses to magnetic fields in controlled environments,10.2307/1297308,NA
The effect of the fiel d of a permanent magnet on the germination and growth of white mustard seeds,10.1007/bf01553144,NA
Influence of electrical field on pupation and oviposition in Nepytia phantasmaria stkr.,10.1038/191976a0,https://www.nature.com/articles/191976a0.pdf
Model for external influences on cellular signal transduction pathways,10.1002/bem.2250160203,NA
Circadian locomotor activity of Musca  flies,10.1007/978-3-642-70332-4_43,NA
Cell-cycle kinetics of Friend erythroleukemia cells in a magnet ically shielded room and in a low -frequency/low -intensity magnetic field,10.1002/(sici)1521-186x(1997)18:1<58::aid-bem9>3.0.co;2-4,NA
Integrated interactions between chondroitin sulphate proteoglycans and weak DC electric fields regulate nerve growth cone guidance in vitro,10.1242/jcs.110.16.1957,NA
Ethological anomalies in bees and wasps induced by the action of electric fiel ds (in Russian),10.7591/9781501704291-005,NA
Morpho -physiological effects of ultrahigh -frequency field,10.1016/j.etap.2014.06.005,NA
Auxin action on proton influx in corn roots and its correlation  with growth,10.1007/bf02395322,NA
Effects of low -intensity pulsed EM fields on the early development  of sea urchins,10.1016/s0006-3495(87)83429-x,NA
Lymphoma induced in mice chronically exposed to very strong low -frequency electromagnetic field,10.1016/0304-3835(96)04324-8,NA
Low frequency pulsed magnetic fields enhance co llagen production in connective tissue cultures,10.1016/0302-4598(85)85010-8,NA
Low frequency pulsed magnetic fields do not modify several aspects of ion transport in biological materials,10.1016/0302-4598(85)85013-3,NA
Effects of low -amplitude pulsed magnetic fields on cellular ion transport,10.1002/bem.2250080203,NA
The effect of pulsed and sinusoidal magnetic fields on the morphology of developing chick embryos,10.1002/(sici)1521-186x(1997)18:6<431::aid-bem5>3.0.co;2-3,NA
USSR Report - life sciences: Effects of non -ionizing electromagnetic radiation,10.1111/j.1524-4725.1980.tb00844.x,NA
Electrical currents associated with rhythmic contractions of the blastoderm of the medaka,10.1016/0300-9629(88)90842-0,NA
Bioelectric potentials of plants and their func tional significance I,10.1016/0302-4598(74)85020-8,NA
Bioelectrical potentials of plants and their functional significance II,10.1007/978-1-4684-1369-4_6,NA
Interaction of pulsing magnetic fields and whole -body gamma irradiation in mice,10.1088/0952-4746/19/2/306,NA
Photons as Transmitter for Intra - and Intercellular biological and biochemical communication,10.1007/s001140050646,NA
Health effects of low -level electroma gnetic fields,10.1007/bf01152664,NA
60 -Hz field effects on human neuro -regulatory,10.1109/tmag.1981.1061240,NA
Magnetic Guidance of Organisms,10.1146/annurev.bb.13.060184.000505,https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1136&context=phy_fac
Human Auditory System response to Modulated electromagnetic Energy,10.1152/jappl.1962.17.4.689,NA
Differential biologic effects of pulsed and continuous electromagnetic fields and  mechanisms of effect,10.1111/j.1749-6632.1974.tb26796.x,NA
Direct current potentials in hypnoanalgesia,10.1001/archpsyc.1962.01720030039005,NA
Psychiatric ward behavior and geophysical parameters,10.1038/2051050a0,NA
Effect of magnetic fields on reaction time performance,10.1038/213949a0,NA
Low frequency electric field induced chang es in the shape and motility of amoebae,10.1126/science.1111109,NA
Possibilities of long and short range electric interactions of  biological systems,10.1016/s0166-9834(00)82267-8,NA
The biological  effects of microwaves and related questions,10.1016/s0065-2539(08)60259-0,NA
Coherent processes in biological systems,10.1021/bk-1981-0157.ch012,NA
Coherence in biology,10.1007/978-3-642-69186-7_1,NA
Membrane potential and time requirements for detection of weak signals by voltage -gated ion channels,10.1002/(sici)1521-186x(1999)20:4+<102::aid-bem12>3.0.co;2-j,NA
Biophoton emission from Daphnia magna : a possible factor in the self -regulation of swarming,10.1007/bf01959943,NA
Population density -dependence of biophoto n emission from Daphnia,10.1142/9789814439671_0014,NA
Dependence of EHF EMF effects on the value of the static magnetic field,10.1016/0730-725x(85)90387-x,NA
Electromagnetic modifications of the brain,10.1063/1.1693649,NA
Food foraging of honey bees in a microwave field,10.1093/ee/11.1.95,NA
ELF weak electric fields affect schedule- controlled behavior of  monkeys,10.1038/261256a0,NA
Static magnetic field influence on the activity of some respiratory enzymes in wheat,10.3109/15368379409030704,NA
Bioelectric potentials and their relat ion to growth in higher plants,10.1111/j.1749-6632.1974.tb26797.x,NA
Apoplastic electropotentials in plants,10.1149/1.2095475,NA
Dielectrophoresis and electrorotation of neurospora slime and murine myeloma cells,10.1016/s0006-3495(91)82109-9,NA
Biomedical aspec ts of radio -frequency and microwave radiation: a review of selected Soviet,10.1002/0471435139.tox101.pub2,NA
Exposure of Simian virus- 40-transformed human cells to magnetic fields results in increased levels of T-antigen mRNA and protein,10.1002/bem.2250150407,NA
The elec trical control of growth in plant tissue cultures: the polar transport of auxin,10.1007/978-3-642-35299-7_14,NA
Influence of constant magnetic fields on certain physicochemical properties of water,10.1002/bem.2250060208,NA
Effects of ELF electromagnetic fields on Physarum polycephalum,10.2307/3574457,NA
Effect of pulsing electromagnetic fields on transcription in  polytene chromosomes,10.1126/science.6857248,NA
Patterns of transcription a nd translation in cells exposed to EM fields: a review,10.1007/978-1-4899-1968-7_13,NA
Exposure of human cells to low -frequency electromagnetic fields results in quantitative changes in transcripts,10.1016/0167-4781(89)90105-x,NA
Transcription and translation in cells exposed to extremely low frequency electromagnetic fields,10.1016/0022-0728(91)85651-5,NA
The role of electrical fields,10.1016/b978-0-12-650351-7.50015-9,NA
Control of regeneration and morphogenesis by divalent cations in Acetabularia  mediterranea,10.1007/bf00394533,NA
A furthe r study of the holoblastic cleavage field,10.1515/iupac.88.0610,https://www.degruyter.com/printpdf/view/IUPAC/iupac.88.0610
Mechanisms underlying the formation of spatial structures in cells,10.1002/wdev.206,https://europepmc.org/articles/pmc4715477?pdf=render
Developing Organisms as Self -organizing fields,10.1007/978-1-4613-0883-6_10,NA
Essais de therapeutique du cancer experimental des plantes,10.1016/0031-9422(86)88058-x,NA
Changes in chromosome morphology due to magnetism,10.1508/cytologia.42.639,https://www.jstage.jst.go.jp/article/cytologia1929/42/3-4/42_3-4_639/_pdf
Magnetic field sensitivity in animals,10.1146/annurev.ph.46.030184.003101,NA
Transhyphal electrical  currents in fungi,10.1099/00221287-130-12-3313,https://mic.microbiologyresearch.org/deliver/fulltext/micro/130/12/mic-130-12-3313.pdf?itemId=/content/journal/micro/10.1099/00221287-130-12-3313&mimeType=pdf&isFastTrackArticle=
Polarity and branching in fungi induced by electrical fields,10.1017/s1431927620022631,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BE7E2F13DCFFA4CAA06728DA374DA3F4/S1431927620022631a.pdf/div-class-title-obstacle-induced-branching-in-filamentous-fungi-div.pdf
Measurements of geoelectric potential and auxin -induced potentials in coleoptiles with a refined electrode technique,10.1111/j.1399-3054.1964.tb08155.x,NA
Non -linear dependence of the dielectric properties of chick embryo myoblast membranes exposed to a sinusoidal 50 Hz magnetic field,10.3109/09553009109169315,NA
Self -irradiation effect on yeast cells,10.1111/j.1751-1097.1991.tb01999.x,NA
Interactions between weak electromagnetic fields and biosystems,10.3109/15368378509040374,NA
The possibility of electrically affecting developmental   pattern,10.1016/j.cden.2015.08.002,NA
Experiments with direct currents on chick embryos,10.1007/bf00576589,NA
Effects of extremely low frequency fields on slime mold,10.1029/rs014i06sp00103,NA
Delineation of electric and magnetic field effects of extremely low frequency electromagnetic radiation on transcription,10.1016/0006-291x(91)91480-z,NA
Biological effects of electric and magnetic fields associated with ELF communications systems,10.1109/proc.1980.11588,NA
Magnetic field effects in biology,10.1007/bfb0107935,NA
Effect of magnetic field on tumor immune responses in mice,10.1038/195662a0,NA
Non -thermal resonant effects of 42 GHz microwaves on the growth of yeast cell cultures,10.1007/978-3-642-69186-7_4,NA
Effects of static magnetic field on some pathogenic microor ganisms,10.1002/bem.20015,NA
Microwave induced acoustic effects in mammalian auditory  systems and physical materials,10.1111/j.1749-6632.1975.tb35996.x,NA
Effects of 50 msec,10.1017/s095439450606011x,NA
The spectra of mitogenetic radiation of muscles as  an indication of the dynamic molecular organization of sacroplasma,10.1007/bf00810720,NA
Relationship between mitogenetic radiation and unbalanced molecular organization of hepatic cells and the vagus stimulation,10.1007/bf00831007,NA
Enzyme activity in high magnetic fields,10.1038/213072a0,NA
A quantitative study of reactions to electricity in Amoeba proteus,10.1086/physzool.5.4.30151182,NA
On the cyclotron resonance mechanism for magnetic field effects on transmembrane ion conductivity,10.1002/bem.2250090408,NA
Very low magnetic fields,10.1063/1.1683429,NA
Effects of low level,10.1016/b978-0-12-184050-1.50022-4,NA
Effects on nervous tissue of exposure to electromagnetic fields,10.1007/978-1-4613-2789-9_5,NA
Enviro nmental magnetic fields inhibit the antiproliferative action of tamoxifen and melatonin in a human breast cancer cell line,10.1002/(sici)1521-186x(1997)18:8<555::aid-bem4>3.0.co;2-1,https://zenodo.org/record/1235522/files/article.pdf
Endogenous electric cu rrents and polarized growth of fungal hyphae,10.1515/znc-1990-3-427,https://www.degruyter.com/document/doi/10.1515/znc-1990-3-427/pdf
Effects of small amounts of electric current a t the cellular level,10.1111/j.1749-6632.1974.tb26798.x,NA
The effects of electrical stimulation on peripheral nerve regeneration,10.1016/j.biomed.2011.10.006,NA
Pulse shape distortion by tissue,10.3109/15368378709027730,NA
The earth currents in relation to response of the catfish,10.2183/pjab1912.8.478,https://www.jstage.jst.go.jp/article/pjab1912/8/10/8_10_478/_pdf
The epidemiology of electric and magnetic field exposures in the power frequency range and reproductive outcomes,10.1111/j.1365-3016.1992.tb00761.x,NA
Effects of extremely low frequency electromagnetic field (EMF) on co llagen type I mRNA expression,10.1002/(sici)1521-186x(1998)19:4<222::aid-bem4>3.0.co;2-3,NA
A new physical method of creating chromosomal aberrations,10.1038/183905a0,NA
Influe nce of extremely low frequency electromagnetic fields on the swimming behavior of ciliates,10.1002/(sici)1521-186x(1997)18:7<491::aid-bem4>3.0.co;2-y,NA
Communication in bird flocks: an electromagnetic model,10.1016/j.cub.2020.01.013,http://www.cell.com/article/S0960982220300130/pdf
Increased skin flap survival in rats subjected to low frequency electromagnetic fields,10.1109/isemc2.1984.7568091,NA
Positional information and pattern regulation in hydra: formation of boundary region following axial grafts,10.1242/dev.30.3.701,NA
Ultraweak photoemission from dark- adapted leaves and isolated chloroplasts,10.1016/0014-5793(90)81454-v,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1016/0014-5793%2890%2981454-V
Electropotentials of plant cells,10.1146/annurev.pp.24.060173.000325,NA
Morphological effect ofelectromagnetic stimulation on the skeleton of fetal or newborn mice,10.3109/17453678209158548,NA
Synergistic effects of ionizing radiation and 60 Hz magnetic fields,10.1002/bem.2250140606,NA
Enhanced responsiveness to parathyroid hormone and induction of functional differentiation of cultured costal chondrocytes by a pulsed electromagnetic field,10.1016/0167-4889(87)90054-1,NA
Environmental magnetic fields change complementary DNA synthesis in cell -free systems,10.1002/(sici)1521-186x(1996)17:4<322::aid-bem8>3.0.co;2-5,NA
Induction of c -fos gene expression by exposure to a static magnetic field in HeLaS3 cells,10.1002/bem.21857,NA
Brief exposures to weak  static magnetic field during early embryogenesis cause cuticular patte rn abnormalities in Drosophila  larvae,10.1088/0031-9155/37/5/011,NA
Magnetic field effect on photosynthetic reactions,10.1007/978-3-642-71526-6_13,NA
Mitogenetic radiation,10.1038/216169a0,NA
Bees in an electric field,10.1126/science.aag0578,NA
Electric currents around growing trichoderma hyphae before and after autoinduction of conidiation,10.1104/pp.74.4.912,https://academic.oup.com/plphys/article-pdf/74/4/912/36141750/plphys_v74_4_912.pdf
The effects of direct -current electricity on the development of Strongylocentrotus purparatus  embryos,10.15368/theses.2018.87,https://digitalcommons.calpoly.edu/context/theses/article/3245/viewcontent/Final_Cunningham_Thesis_.pdf
Mutagenic effects of high- strength electric fields,10.21236/ada329437,NA
Steady ionic currents around pea root tips: the effects of tissue  wounding,10.2307/1541650,NA
Super- high sensitivity systems for detection and spectral analysis of ultraweak photon emission from biological cells and tissu es,10.1007/bf01953302,NA
Effects of a magnetic field on sarcoma 37 ascites tumor cells,10.1038/1901019a0,https://www.nature.com/articles/1901019a0.pdf
Experiments on the influence of electric current upon growing nerve cell processes in vitro,10.1111/j.1748-1716.1947.tb00413.x,NA
Growth rate and mitotic index analysis of Vicia faba  L. roots exposed to 60 Hz Electric fields,10.1002/bem.2250060309,NA
Locomotor response of five species of ciliates to magnetic and electrical stimuli in varied chemical environments,10.1007/978-3-642-67734-2_18,NA
Perm eability of a nuclear membrane,10.1038/2191205a0,https://www.nature.com/articles/2191205a0.pdf
Space -time distribution of normal and pathological human skin dielectric properties in the mil limeter wave range,10.3109/15368379409030695,NA
Electrical properties of toad oocytes during maturation and activation,10.1111/j.1440-169x.1981.00089.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1440-169X.1981.00089.x
Test of magnetic sensitivity in three different biological systems,10.1269/jrr.19.287,https://academic.oup.com/jrr/article-pdf/19/4/287/2647281/jrr-19-287.pdf
Are the stray 60 -Hz electromagnetic fields associated with the distribution and use of electric power a significant cause of cancer?,10.1073/pnas.89.8.3508,https://europepmc.org/articles/pmc48897?pdf=render
A new approach to cancer: oncogenic recrystallization and translocation with amplitude modulated magnetic resonance,10.1016/s0010-4655(01)00207-7,NA
An initial physical mechanism in the treatment of neurologic disorders with externally applied picoTesla magnetic fields,10.1080/01616412.1995.11740303,NA
Dielectric measurements on live biological materials under magnetic resonance conditions,10.1007/bf01857969,NA
On the centripetal course of development,10.1016/b978-0-12-395541-8.50010-0,NA
Developmental Currents,10.4324/9780429288975-6,NA
Fast block to polyspermy in sea urchin eggs iselectrically mediated,10.1038/261068a0,NA
Studies of the voltage -dependent polyspermy block using cross -species  fe rtilization of amphibians,10.1016/0012-1606(83)90362-7,NA
Electrical regulation of sperm -egg fusion,10.1146/annurev.ph.48.030186.001203,NA
Interce llular communication and growth III: thyroid cancer,10.1159/000437263,https://www.karger.com/Article/Pdf/437263
Electromagnetic fields and cancer in children,10.1080/02564602.1997.11416664,NA
Weak extremely low frequency magnetic field- induced regeneration anomalies in the planarian,10.1002/(sici)1521-186x(1996)17:6<467::aid-bem6>3.0.co;2-1,NA
Weak ELF magnetic field effects on hippocampal rhythmic slow activity,10.1006/exnr.1998.6902,NA
Biological influence of ultraweak suposedly EM radiation from organisms mediated through water,10.3109/15368379609012879,NA
Magnetic field effects on calcium efflux and insulin secretion in isolated rabbit islets of Langerhans,10.1002/bem.2250040110,NA
Amplification,10.1007/springerreference_91118,NA
PEMF effects on differentiation and division in murine melanoma cells are mediated directly through cAMP,10.1016/j.placenta.2016.06.139,NA
Development of chick embryos in 1 Hz to 10 kHz magnetic fields,10.1007/bf01211737,NA
Effects of 100 -Hz magnetic fields with various waveforms on the development of chick embryos,10.1007/bf01209686,NA
Mu tation frequency in Salmonella  exposed to weak 100 -Hz magnetic fields,10.1111/j.1601-5223.1986.tb00527.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1601-5223.1986.tb00527.x
frequency sensitive biochemical reactions,10.1016/0301-4622(76)80071-3,NA
Electrical activity of biomembranes and vectorization of intracellular  processes,10.3109/15368379409030709,NA
Genetic effects of strong magnetic fields in Drosophila melanogaster : homogenous fields ranging from 13 kG to 37 kG,10.1002/em.2860010409,NA
Orientation to uniform electric fields in the stingray Urolophus halleri : sensitivity of response,10.1007/978-94-017-3450-9_20,NA
Electro -reception in sharks and rays,10.1038/2121232b0,NA
Optimal condition of pulsed electromagnetic fields for the enhancement of cell growth in culture,10.1111/j.1067-1927.2004.0abstractbu.x,NA
The induction of cellular orientation by low -level electrical currents,10.1111/j.1749-6632.1974.tb26810.x,NA
Pattern generation and regeneration Malacinski and Bryant,10.1086/414211,NA
Evidence for the involvement of nitric oxide and nitric oxide synthase in the modulation of opioid -induced antinociception and the inhibitory effects of exposure to 60 Hz magnet ic fields in the land snail,10.1016/s0006-8993(98)00844-0,NA
Emerging issues in extremely low frequency electric and magnetic field health research,10.1016/s0013-9351(86)80064-0,NA
EMF  and current cancer concepts,10.1002/(sici)1521-186x(1996)17:5<339::aid-bem1>3.0.co;2-4,NA
Magnets interfere with pigeon homing,10.1073/pnas.68.1.102,https://europepmc.org/articles/pmc391171?pdf=render
Non -thermal resonant acti on of millimeter microwaves on yeast growth,10.1007/978-1-4613-2789-9_4,NA
Sensitivity to artificial magnetic fields and avoiding reaction,10.1038/nphoton.2015.172,NA
Cytogenetic effects of pulsing electromagnetic field on human lymphocytes in vitro : chromosome aberrations,10.1016/0027-5107(91)90041-l,NA
The electrotactic response of zoospores of several species of Phytophthora  fungi,10.1094/phyto-64-500,NA
Effect of Electromagnetic and Magnetic Fields on the Central Nervous  System,10.1007/978-1-4684-8352-9_14,NA
The growth of yeast in a magnetic field,10.1128/jb.35.2.109-122.1938,https://jb.asm.org/content/jb/35/2/109.full.pdf
N -Methyl -N'-nitro -N-nitrosoguanidine -induced light -emission in Chinese hamster cell cultures,10.1016/0165-7992(92)90011-6,NA
Effects of direct current on renal function,10.1007/bf00310159,NA
Birds,10.1126/science.320.5884.1691d,NA
Magnetite biomineralization and geomagnetic sensitivity in higher animals,10.1002/bem.2250100304,NA
Magnetite Biomineralization in Human Tissues,10.1073/pnas.89.16.7683,https://europepmc.org/articles/pmc49775?pdf=render
Checking bone healing by means of conductance measurements,10.1515/zpch-1983-01128,NA
The cetacean geomagnetic travel strategy,10.1007/978-3-642-71526-6_34,NA
The teratog enicity of low- level magnetic fields in the developing chick embryo,10.1081/jbc-120020357,NA
Heart attacks and geomagnetic activity,10.1038/281564a0,NA
Examination of the development of chicken embryos following exposure to magnetic fields,10.1016/0300-9629(93)90261-2,NA
Changes in the motion pattern of Paramecium caudatum under the influence of a static magnetic field,10.1529/biophysj.105.071704,http://www.cell.com/article/S000634950672481X/pdf
Magnetic fields in biology,10.1063/1.3034587,NA
Behavioral changes in human subjects associated with ELF electric fields,10.1007/978-1-4684-9004-6_4,NA
Human evolution and geomagnetism,10.1179/009346978791489583,NA
Bursts of magnetic fields induce jumps of misdi rection in bees by a mechanism of magnetic resonance,10.1007/bf00606116,NA
Effects of low intensity UHF radio fields as a function of frequency,10.3758/bf03327872,https://link.springer.com/content/pdf/10.3758%2FBF03327872.pdf
Influence of geomagnetic field altrerations on electric retinal potentials and dark adaptation in humans,10.1007/978-3-642-71526-6_18,NA
Possible link to cancer fuels debate regarding effects of magnetic fields,10.1016/b978-0-444-52272-6.00207-5,NA
The non -thermal effect of millimeter wave radiation on th e puffing on giant chromosomes,10.1109/euma.1983.333298,NA
Sinusoidal 60 Hz electromagnetic fields failed to induce changes in protein synthesis in E. coli,10.1002/bem.2250150403,NA
Effects of electromagnetic fields on fecundity in the chicken,10.1111/j.1749-6632.1975.tb36013.x,NA
Stochastic resonance as a possible mechanism of amplification of weak electric signals in living cells,10.1002/bem.2250150607,NA
Detection of extracellular calcium gradients with a calcium -specific vibrating electrode,10.1083/jcb.110.5.1565,https://rupress.org/jcb/article-pdf/110/5/1565/1059293/1565.pdf
A possible explanation for th e effect of magnetic fields on biological systems,10.1038/211968a0,https://www.nature.com/articles/211968a0.pdf
No effect of 60 Hz electromagnetic fields on MYC or beta -actin expression in human leukemic cells,10.2307/3579230,NA
General adaptation syndrome and magnetostatic field: effects on sleep and   delayed reinforcement of low rate,10.1080/00223980.1978.9915945,NA
Magnetostatic field effect: stress syndrome pattern and functional relation with intensity,10.1080/00223980.1986.10545256,NA
Influence of 50 -Hz magnetic fields and ionizing radiation o n cjun and c-fos oncoproteins,10.1002/(sici)1521-186x(1998)19:2<112::aid-bem9>3.0.co;2-4,NA
Spatial learning defecit in the rat after exosure to a 60 Hz magnetic field,10.1002/(sici)1521-186x(1996)17:6<494::aid-bem9>3.0.co;2-z,NA
Acute exposure to a 60 Hz magne tic field increases DNA strand breaks in rat brain cells,10.1002/(sici)1521-186x(1997)18:2<156::aid-bem8>3.0.co;2-1,NA
Acute exposure to a 60 Hz magnetic field affects rats' water- maze performance,10.1002/(sici)1521-186x(1998)19:2<117::aid-bem10>3.0.co;2-n,NA
Intracerebroventricular injection of Mu - and Delta -opiate receptor antagonists block 60 Hz magnetic field -induced decreases in cholinergic activity in the frontal cortex and hippocampus of the rat,10.1002/(sici)1521-186x(1998)19:7<432::aid-bem5>3.0.co;2-2,NA
L'action sur les etres vivants des circuits oscillants captant les ondes cosmiques,10.1038/105161a0,NA
Explication des effets therapeutiques des circuits oscillants ouverts sur l'organisme des etres vivants,10.1016/0302-4598(74)80026-7,NA
A study of instability to electrical symmetry breaking in unicellular systems,10.1016/0022-5193(82)90220-x,NA
Electric enhancement of bone healing,10.1126/science.175.4026.1118,NA
Studying electric field effects on embryonic myocytes,10.2144/97234rr02,NA
